freq,unit,bmi,isced11,sex,age,geo,TIME_PERIOD,values
A,PC,BMI18P5-24,ED0-2,F,Y18-29,AT,2019,51.9
A,PC,BMI18P5-24,ED0-2,F,Y18-29,BE,2014,60.6
A,PC,BMI18P5-24,ED0-2,F,Y18-29,BE,2019,46.7
A,PC,BMI18P5-24,ED0-2,F,Y18-29,BG,2014,73.1
A,PC,BMI18P5-24,ED0-2,F,Y18-29,BG,2019,75.3
A,PC,BMI18P5-24,ED0-2,F,Y18-29,CY,2014,69.2
A,PC,BMI18P5-24,ED0-2,F,Y18-29,CY,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y18-29,CZ,2014,79.1
A,PC,BMI18P5-24,ED0-2,F,Y18-29,CZ,2019,50.2
A,PC,BMI18P5-24,ED0-2,F,Y18-29,DE,2014,57.5
A,PC,BMI18P5-24,ED0-2,F,Y18-29,DE,2019,47
A,PC,BMI18P5-24,ED0-2,F,Y18-29,DK,2014,58.6
A,PC,BMI18P5-24,ED0-2,F,Y18-29,DK,2019,52
A,PC,BMI18P5-24,ED0-2,F,Y18-29,EE,2014,64.5
A,PC,BMI18P5-24,ED0-2,F,Y18-29,EE,2019,75.4
A,PC,BMI18P5-24,ED0-2,F,Y18-29,EL,2014,72.4
A,PC,BMI18P5-24,ED0-2,F,Y18-29,EL,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y18-29,ES,2014,59.7
A,PC,BMI18P5-24,ED0-2,F,Y18-29,ES,2019,60.7
A,PC,BMI18P5-24,ED0-2,F,Y18-29,EU27_2020,2014,64.1
A,PC,BMI18P5-24,ED0-2,F,Y18-29,EU27_2020,2019,55.8
A,PC,BMI18P5-24,ED0-2,F,Y18-29,EU28,2014,63.3
A,PC,BMI18P5-24,ED0-2,F,Y18-29,FI,2014,69.8
A,PC,BMI18P5-24,ED0-2,F,Y18-29,FI,2019,47.5
A,PC,BMI18P5-24,ED0-2,F,Y18-29,FR,2014,59.9
A,PC,BMI18P5-24,ED0-2,F,Y18-29,FR,2019,54.1
A,PC,BMI18P5-24,ED0-2,F,Y18-29,HR,2014,62.6
A,PC,BMI18P5-24,ED0-2,F,Y18-29,HR,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y18-29,HU,2014,59.4
A,PC,BMI18P5-24,ED0-2,F,Y18-29,HU,2019,46.8
A,PC,BMI18P5-24,ED0-2,F,Y18-29,IE,2014,68.2
A,PC,BMI18P5-24,ED0-2,F,Y18-29,IS,2014,66.4
A,PC,BMI18P5-24,ED0-2,F,Y18-29,IS,2019,42.1
A,PC,BMI18P5-24,ED0-2,F,Y18-29,IT,2014,70.1
A,PC,BMI18P5-24,ED0-2,F,Y18-29,IT,2019,60.4
A,PC,BMI18P5-24,ED0-2,F,Y18-29,LT,2014,79.1
A,PC,BMI18P5-24,ED0-2,F,Y18-29,LT,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y18-29,LU,2014,61.9
A,PC,BMI18P5-24,ED0-2,F,Y18-29,LU,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y18-29,LV,2014,73.1
A,PC,BMI18P5-24,ED0-2,F,Y18-29,LV,2019,60.7
A,PC,BMI18P5-24,ED0-2,F,Y18-29,MT,2014,50.8
A,PC,BMI18P5-24,ED0-2,F,Y18-29,MT,2019,32
A,PC,BMI18P5-24,ED0-2,F,Y18-29,NL,2014,65.1
A,PC,BMI18P5-24,ED0-2,F,Y18-29,NL,2019,51
A,PC,BMI18P5-24,ED0-2,F,Y18-29,NO,2014,64.8
A,PC,BMI18P5-24,ED0-2,F,Y18-29,NO,2019,65
A,PC,BMI18P5-24,ED0-2,F,Y18-29,PL,2014,72.2
A,PC,BMI18P5-24,ED0-2,F,Y18-29,PL,2019,55.9
A,PC,BMI18P5-24,ED0-2,F,Y18-29,PT,2014,61.7
A,PC,BMI18P5-24,ED0-2,F,Y18-29,PT,2019,59
A,PC,BMI18P5-24,ED0-2,F,Y18-29,RO,2014,67.8
A,PC,BMI18P5-24,ED0-2,F,Y18-29,RO,2019,58.3
A,PC,BMI18P5-24,ED0-2,F,Y18-29,RS,2019,54.7
A,PC,BMI18P5-24,ED0-2,F,Y18-29,SE,2014,68.6
A,PC,BMI18P5-24,ED0-2,F,Y18-29,SE,2019,59.3
A,PC,BMI18P5-24,ED0-2,F,Y18-29,SI,2014,73.9
A,PC,BMI18P5-24,ED0-2,F,Y18-29,SI,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y18-29,SK,2014,71.3
A,PC,BMI18P5-24,ED0-2,F,Y18-29,SK,2019,67
A,PC,BMI18P5-24,ED0-2,F,Y18-29,TR,2014,58.4
A,PC,BMI18P5-24,ED0-2,F,Y18-29,TR,2019,54.3
A,PC,BMI18P5-24,ED0-2,F,Y18-29,UK,2014,54.9
A,PC,BMI18P5-24,ED0-2,F,Y18-44,AT,2014,54.7
A,PC,BMI18P5-24,ED0-2,F,Y18-44,BE,2014,49.9
A,PC,BMI18P5-24,ED0-2,F,Y18-44,BG,2014,59.8
A,PC,BMI18P5-24,ED0-2,F,Y18-44,CY,2014,60.1
A,PC,BMI18P5-24,ED0-2,F,Y18-44,CZ,2014,66.2
A,PC,BMI18P5-24,ED0-2,F,Y18-44,DE,2014,48.3
A,PC,BMI18P5-24,ED0-2,F,Y18-44,DK,2014,50.3
A,PC,BMI18P5-24,ED0-2,F,Y18-44,EE,2014,55.1
A,PC,BMI18P5-24,ED0-2,F,Y18-44,EL,2014,56.3
A,PC,BMI18P5-24,ED0-2,F,Y18-44,ES,2014,54.7
A,PC,BMI18P5-24,ED0-2,F,Y18-44,EU27_2020,2014,56.3
A,PC,BMI18P5-24,ED0-2,F,Y18-44,EU28,2014,55.4
A,PC,BMI18P5-24,ED0-2,F,Y18-44,FI,2014,57.5
A,PC,BMI18P5-24,ED0-2,F,Y18-44,FR,2014,51.3
A,PC,BMI18P5-24,ED0-2,F,Y18-44,HR,2014,48.8
A,PC,BMI18P5-24,ED0-2,F,Y18-44,HU,2014,52.8
A,PC,BMI18P5-24,ED0-2,F,Y18-44,IE,2014,56.3
A,PC,BMI18P5-24,ED0-2,F,Y18-44,IS,2014,53.8
A,PC,BMI18P5-24,ED0-2,F,Y18-44,IT,2014,66
A,PC,BMI18P5-24,ED0-2,F,Y18-44,LT,2014,62
A,PC,BMI18P5-24,ED0-2,F,Y18-44,LU,2014,51.3
A,PC,BMI18P5-24,ED0-2,F,Y18-44,LV,2014,63.8
A,PC,BMI18P5-24,ED0-2,F,Y18-44,MT,2014,46.1
A,PC,BMI18P5-24,ED0-2,F,Y18-44,NL,2014,55.6
A,PC,BMI18P5-24,ED0-2,F,Y18-44,NO,2014,62.3
A,PC,BMI18P5-24,ED0-2,F,Y18-44,PL,2014,65.6
A,PC,BMI18P5-24,ED0-2,F,Y18-44,PT,2014,51.8
A,PC,BMI18P5-24,ED0-2,F,Y18-44,RO,2014,55.4
A,PC,BMI18P5-24,ED0-2,F,Y18-44,SE,2014,56.4
A,PC,BMI18P5-24,ED0-2,F,Y18-44,SI,2014,50.2
A,PC,BMI18P5-24,ED0-2,F,Y18-44,SK,2014,65.2
A,PC,BMI18P5-24,ED0-2,F,Y18-44,TR,2014,43.2
A,PC,BMI18P5-24,ED0-2,F,Y18-44,UK,2014,45
A,PC,BMI18P5-24,ED0-2,F,Y18-64,AT,2014,49
A,PC,BMI18P5-24,ED0-2,F,Y18-64,AT,2019,40.5
A,PC,BMI18P5-24,ED0-2,F,Y18-64,BE,2014,45.1
A,PC,BMI18P5-24,ED0-2,F,Y18-64,BE,2019,37.8
A,PC,BMI18P5-24,ED0-2,F,Y18-64,BG,2014,48.2
A,PC,BMI18P5-24,ED0-2,F,Y18-64,BG,2019,52.4
A,PC,BMI18P5-24,ED0-2,F,Y18-64,CY,2014,44.4
A,PC,BMI18P5-24,ED0-2,F,Y18-64,CY,2019,41.3
A,PC,BMI18P5-24,ED0-2,F,Y18-64,CZ,2014,47.2
A,PC,BMI18P5-24,ED0-2,F,Y18-64,CZ,2019,50.8
A,PC,BMI18P5-24,ED0-2,F,Y18-64,DE,2014,45.3
A,PC,BMI18P5-24,ED0-2,F,Y18-64,DE,2019,44.4
A,PC,BMI18P5-24,ED0-2,F,Y18-64,DK,2014,47.4
A,PC,BMI18P5-24,ED0-2,F,Y18-64,DK,2019,51.1
A,PC,BMI18P5-24,ED0-2,F,Y18-64,EE,2014,45.3
A,PC,BMI18P5-24,ED0-2,F,Y18-64,EE,2019,53
A,PC,BMI18P5-24,ED0-2,F,Y18-64,EL,2014,40
A,PC,BMI18P5-24,ED0-2,F,Y18-64,EL,2019,38.3
A,PC,BMI18P5-24,ED0-2,F,Y18-64,ES,2014,45.9
A,PC,BMI18P5-24,ED0-2,F,Y18-64,ES,2019,44.5
A,PC,BMI18P5-24,ED0-2,F,Y18-64,EU27_2020,2014,47.4
A,PC,BMI18P5-24,ED0-2,F,Y18-64,EU27_2020,2019,45.6
A,PC,BMI18P5-24,ED0-2,F,Y18-64,EU28,2014,46.4
A,PC,BMI18P5-24,ED0-2,F,Y18-64,FI,2014,45.1
A,PC,BMI18P5-24,ED0-2,F,Y18-64,FI,2019,45.2
A,PC,BMI18P5-24,ED0-2,F,Y18-64,FR,2014,45.2
A,PC,BMI18P5-24,ED0-2,F,Y18-64,FR,2019,43.5
A,PC,BMI18P5-24,ED0-2,F,Y18-64,HR,2014,37.2
A,PC,BMI18P5-24,ED0-2,F,Y18-64,HR,2019,30.7
A,PC,BMI18P5-24,ED0-2,F,Y18-64,HU,2014,42.4
A,PC,BMI18P5-24,ED0-2,F,Y18-64,HU,2019,36.7
A,PC,BMI18P5-24,ED0-2,F,Y18-64,IE,2014,43
A,PC,BMI18P5-24,ED0-2,F,Y18-64,IE,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y18-64,IS,2014,47.5
A,PC,BMI18P5-24,ED0-2,F,Y18-64,IS,2019,41.6
A,PC,BMI18P5-24,ED0-2,F,Y18-64,IT,2014,56.2
A,PC,BMI18P5-24,ED0-2,F,Y18-64,IT,2019,54.3
A,PC,BMI18P5-24,ED0-2,F,Y18-64,LT,2014,53
A,PC,BMI18P5-24,ED0-2,F,Y18-64,LT,2019,53.8
A,PC,BMI18P5-24,ED0-2,F,Y18-64,LU,2014,42
A,PC,BMI18P5-24,ED0-2,F,Y18-64,LU,2019,43.6
A,PC,BMI18P5-24,ED0-2,F,Y18-64,LV,2014,52.5
A,PC,BMI18P5-24,ED0-2,F,Y18-64,LV,2019,50
A,PC,BMI18P5-24,ED0-2,F,Y18-64,MT,2014,37.8
A,PC,BMI18P5-24,ED0-2,F,Y18-64,MT,2019,31.6
A,PC,BMI18P5-24,ED0-2,F,Y18-64,NL,2014,48
A,PC,BMI18P5-24,ED0-2,F,Y18-64,NL,2019,44.2
A,PC,BMI18P5-24,ED0-2,F,Y18-64,NO,2014,55.8
A,PC,BMI18P5-24,ED0-2,F,Y18-64,NO,2019,54.1
A,PC,BMI18P5-24,ED0-2,F,Y18-64,PL,2014,48.3
A,PC,BMI18P5-24,ED0-2,F,Y18-64,PL,2019,48.2
A,PC,BMI18P5-24,ED0-2,F,Y18-64,PT,2014,39.6
A,PC,BMI18P5-24,ED0-2,F,Y18-64,PT,2019,37.1
A,PC,BMI18P5-24,ED0-2,F,Y18-64,RO,2014,42.6
A,PC,BMI18P5-24,ED0-2,F,Y18-64,RO,2019,46.1
A,PC,BMI18P5-24,ED0-2,F,Y18-64,RS,2019,38.8
A,PC,BMI18P5-24,ED0-2,F,Y18-64,SE,2014,50.9
A,PC,BMI18P5-24,ED0-2,F,Y18-64,SE,2019,53.1
A,PC,BMI18P5-24,ED0-2,F,Y18-64,SI,2014,35.4
A,PC,BMI18P5-24,ED0-2,F,Y18-64,SI,2019,38.9
A,PC,BMI18P5-24,ED0-2,F,Y18-64,SK,2014,44.9
A,PC,BMI18P5-24,ED0-2,F,Y18-64,SK,2019,43.6
A,PC,BMI18P5-24,ED0-2,F,Y18-64,TR,2014,33.7
A,PC,BMI18P5-24,ED0-2,F,Y18-64,TR,2019,29.6
A,PC,BMI18P5-24,ED0-2,F,Y18-64,UK,2014,36.3
A,PC,BMI18P5-24,ED0-2,F,Y20-24,AT,2014,77.3
A,PC,BMI18P5-24,ED0-2,F,Y20-24,AT,2019,48.5
A,PC,BMI18P5-24,ED0-2,F,Y20-24,BE,2014,63.1
A,PC,BMI18P5-24,ED0-2,F,Y20-24,BE,2019,54.8
A,PC,BMI18P5-24,ED0-2,F,Y20-24,BG,2014,82.9
A,PC,BMI18P5-24,ED0-2,F,Y20-24,BG,2019,82.7
A,PC,BMI18P5-24,ED0-2,F,Y20-24,CY,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,CY,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,CZ,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,CZ,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,DE,2014,53
A,PC,BMI18P5-24,ED0-2,F,Y20-24,DE,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,DK,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,DK,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,EE,2014,71.5
A,PC,BMI18P5-24,ED0-2,F,Y20-24,EE,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,EL,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,EL,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,ES,2014,59.6
A,PC,BMI18P5-24,ED0-2,F,Y20-24,ES,2019,64.4
A,PC,BMI18P5-24,ED0-2,F,Y20-24,EU27_2020,2019,60.8
A,PC,BMI18P5-24,ED0-2,F,Y20-24,EU28,2014,63.3
A,PC,BMI18P5-24,ED0-2,F,Y20-24,FI,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,FI,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,FR,2014,60.1
A,PC,BMI18P5-24,ED0-2,F,Y20-24,FR,2019,51.9
A,PC,BMI18P5-24,ED0-2,F,Y20-24,HR,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,HR,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,HU,2014,53.5
A,PC,BMI18P5-24,ED0-2,F,Y20-24,HU,2019,55.7
A,PC,BMI18P5-24,ED0-2,F,Y20-24,IE,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,IS,2014,77.7
A,PC,BMI18P5-24,ED0-2,F,Y20-24,IS,2019,32.4
A,PC,BMI18P5-24,ED0-2,F,Y20-24,IT,2014,74.9
A,PC,BMI18P5-24,ED0-2,F,Y20-24,IT,2019,58.1
A,PC,BMI18P5-24,ED0-2,F,Y20-24,LT,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,LT,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,LU,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,LU,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,LV,2014,86.1
A,PC,BMI18P5-24,ED0-2,F,Y20-24,LV,2019,68
A,PC,BMI18P5-24,ED0-2,F,Y20-24,MT,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,MT,2019,42.8
A,PC,BMI18P5-24,ED0-2,F,Y20-24,NL,2014,64.5
A,PC,BMI18P5-24,ED0-2,F,Y20-24,NL,2019,70
A,PC,BMI18P5-24,ED0-2,F,Y20-24,NO,2014,50.9
A,PC,BMI18P5-24,ED0-2,F,Y20-24,NO,2019,65.1
A,PC,BMI18P5-24,ED0-2,F,Y20-24,PL,2014,75.7
A,PC,BMI18P5-24,ED0-2,F,Y20-24,PL,2019,62.8
A,PC,BMI18P5-24,ED0-2,F,Y20-24,PT,2014,56.9
A,PC,BMI18P5-24,ED0-2,F,Y20-24,PT,2019,58.4
A,PC,BMI18P5-24,ED0-2,F,Y20-24,RO,2014,66.4
A,PC,BMI18P5-24,ED0-2,F,Y20-24,RO,2019,65.6
A,PC,BMI18P5-24,ED0-2,F,Y20-24,RS,2019,53.1
A,PC,BMI18P5-24,ED0-2,F,Y20-24,SE,2014,64.6
A,PC,BMI18P5-24,ED0-2,F,Y20-24,SE,2019,71.4
A,PC,BMI18P5-24,ED0-2,F,Y20-24,SI,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,SI,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,SK,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,SK,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y20-24,TR,2014,62.6
A,PC,BMI18P5-24,ED0-2,F,Y20-24,TR,2019,55.8
A,PC,BMI18P5-24,ED0-2,F,Y20-24,UK,2014,66.4
A,PC,BMI18P5-24,ED0-2,F,Y25-29,AT,2014,49.1
A,PC,BMI18P5-24,ED0-2,F,Y25-29,AT,2019,55.5
A,PC,BMI18P5-24,ED0-2,F,Y25-29,BE,2014,43.4
A,PC,BMI18P5-24,ED0-2,F,Y25-29,BE,2019,41.9
A,PC,BMI18P5-24,ED0-2,F,Y25-29,BG,2014,61.3
A,PC,BMI18P5-24,ED0-2,F,Y25-29,BG,2019,69.6
A,PC,BMI18P5-24,ED0-2,F,Y25-29,CY,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,CY,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,CZ,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,CZ,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,DE,2014,48.2
A,PC,BMI18P5-24,ED0-2,F,Y25-29,DE,2019,29.7
A,PC,BMI18P5-24,ED0-2,F,Y25-29,DK,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,DK,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,EE,2014,48.9
A,PC,BMI18P5-24,ED0-2,F,Y25-29,EE,2019,84.6
A,PC,BMI18P5-24,ED0-2,F,Y25-29,EL,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,EL,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,ES,2014,54.7
A,PC,BMI18P5-24,ED0-2,F,Y25-29,ES,2019,58.5
A,PC,BMI18P5-24,ED0-2,F,Y25-29,EU27_2020,2019,52.4
A,PC,BMI18P5-24,ED0-2,F,Y25-29,EU28,2014,56.5
A,PC,BMI18P5-24,ED0-2,F,Y25-29,FI,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,FI,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,FR,2014,59
A,PC,BMI18P5-24,ED0-2,F,Y25-29,FR,2019,55.4
A,PC,BMI18P5-24,ED0-2,F,Y25-29,HR,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,HR,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,HU,2014,55
A,PC,BMI18P5-24,ED0-2,F,Y25-29,HU,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,IE,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,IS,2014,25.9
A,PC,BMI18P5-24,ED0-2,F,Y25-29,IS,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,IT,2014,64.3
A,PC,BMI18P5-24,ED0-2,F,Y25-29,IT,2019,61.7
A,PC,BMI18P5-24,ED0-2,F,Y25-29,LT,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,LT,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,LU,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,LU,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,LV,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,LV,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,MT,2014,49.3
A,PC,BMI18P5-24,ED0-2,F,Y25-29,MT,2019,23.5
A,PC,BMI18P5-24,ED0-2,F,Y25-29,NL,2014,58.6
A,PC,BMI18P5-24,ED0-2,F,Y25-29,NL,2019,35.7
A,PC,BMI18P5-24,ED0-2,F,Y25-29,NO,2014,59.4
A,PC,BMI18P5-24,ED0-2,F,Y25-29,NO,2019,64.8
A,PC,BMI18P5-24,ED0-2,F,Y25-29,PL,2014,66.9
A,PC,BMI18P5-24,ED0-2,F,Y25-29,PL,2019,47.6
A,PC,BMI18P5-24,ED0-2,F,Y25-29,PT,2014,64.1
A,PC,BMI18P5-24,ED0-2,F,Y25-29,PT,2019,59.2
A,PC,BMI18P5-24,ED0-2,F,Y25-29,RO,2014,65.9
A,PC,BMI18P5-24,ED0-2,F,Y25-29,RO,2019,54.2
A,PC,BMI18P5-24,ED0-2,F,Y25-29,RS,2019,56.1
A,PC,BMI18P5-24,ED0-2,F,Y25-29,SE,2014,43.2
A,PC,BMI18P5-24,ED0-2,F,Y25-29,SE,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,SI,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,SI,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,SK,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,SK,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-29,TR,2014,53.5
A,PC,BMI18P5-24,ED0-2,F,Y25-29,TR,2019,53.2
A,PC,BMI18P5-24,ED0-2,F,Y25-29,UK,2014,45.5
A,PC,BMI18P5-24,ED0-2,F,Y25-34,AT,2014,47
A,PC,BMI18P5-24,ED0-2,F,Y25-34,AT,2019,44.8
A,PC,BMI18P5-24,ED0-2,F,Y25-34,BE,2014,44.1
A,PC,BMI18P5-24,ED0-2,F,Y25-34,BE,2019,40.1
A,PC,BMI18P5-24,ED0-2,F,Y25-34,BG,2014,55.6
A,PC,BMI18P5-24,ED0-2,F,Y25-34,BG,2019,68.2
A,PC,BMI18P5-24,ED0-2,F,Y25-34,CY,2014,62.3
A,PC,BMI18P5-24,ED0-2,F,Y25-34,CY,2019,69.8
A,PC,BMI18P5-24,ED0-2,F,Y25-34,CZ,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,CZ,2019,51.3
A,PC,BMI18P5-24,ED0-2,F,Y25-34,DE,2014,36.4
A,PC,BMI18P5-24,ED0-2,F,Y25-34,DE,2019,45.4
A,PC,BMI18P5-24,ED0-2,F,Y25-34,DK,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,DK,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,EE,2014,41.9
A,PC,BMI18P5-24,ED0-2,F,Y25-34,EE,2019,62
A,PC,BMI18P5-24,ED0-2,F,Y25-34,EL,2014,56.4
A,PC,BMI18P5-24,ED0-2,F,Y25-34,EL,2019,74.9
A,PC,BMI18P5-24,ED0-2,F,Y25-34,ES,2014,53.8
A,PC,BMI18P5-24,ED0-2,F,Y25-34,ES,2019,55.8
A,PC,BMI18P5-24,ED0-2,F,Y25-34,EU27_2020,2014,54.9
A,PC,BMI18P5-24,ED0-2,F,Y25-34,EU27_2020,2019,52.5
A,PC,BMI18P5-24,ED0-2,F,Y25-34,EU28,2014,53.7
A,PC,BMI18P5-24,ED0-2,F,Y25-34,FI,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,FI,2019,47.6
A,PC,BMI18P5-24,ED0-2,F,Y25-34,FR,2014,51.7
A,PC,BMI18P5-24,ED0-2,F,Y25-34,FR,2019,51.7
A,PC,BMI18P5-24,ED0-2,F,Y25-34,HR,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,HR,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,HU,2014,50.5
A,PC,BMI18P5-24,ED0-2,F,Y25-34,HU,2019,42.6
A,PC,BMI18P5-24,ED0-2,F,Y25-34,IE,2014,37.6
A,PC,BMI18P5-24,ED0-2,F,Y25-34,IE,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,IS,2014,29.2
A,PC,BMI18P5-24,ED0-2,F,Y25-34,IS,2019,51.9
A,PC,BMI18P5-24,ED0-2,F,Y25-34,IT,2014,67.2
A,PC,BMI18P5-24,ED0-2,F,Y25-34,IT,2019,58.8
A,PC,BMI18P5-24,ED0-2,F,Y25-34,LT,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,LT,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,LU,2014,50.2
A,PC,BMI18P5-24,ED0-2,F,Y25-34,LU,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,LV,2014,59.7
A,PC,BMI18P5-24,ED0-2,F,Y25-34,LV,2019,42.2
A,PC,BMI18P5-24,ED0-2,F,Y25-34,MT,2014,51
A,PC,BMI18P5-24,ED0-2,F,Y25-34,MT,2019,34.6
A,PC,BMI18P5-24,ED0-2,F,Y25-34,NL,2014,54.3
A,PC,BMI18P5-24,ED0-2,F,Y25-34,NL,2019,49.5
A,PC,BMI18P5-24,ED0-2,F,Y25-34,NO,2014,55.1
A,PC,BMI18P5-24,ED0-2,F,Y25-34,NO,2019,56
A,PC,BMI18P5-24,ED0-2,F,Y25-34,PL,2014,63.7
A,PC,BMI18P5-24,ED0-2,F,Y25-34,PL,2019,45.9
A,PC,BMI18P5-24,ED0-2,F,Y25-34,PT,2014,59.9
A,PC,BMI18P5-24,ED0-2,F,Y25-34,PT,2019,50.4
A,PC,BMI18P5-24,ED0-2,F,Y25-34,RO,2014,58
A,PC,BMI18P5-24,ED0-2,F,Y25-34,RO,2019,56.9
A,PC,BMI18P5-24,ED0-2,F,Y25-34,RS,2019,48.8
A,PC,BMI18P5-24,ED0-2,F,Y25-34,SE,2014,44.7
A,PC,BMI18P5-24,ED0-2,F,Y25-34,SE,2019,50.3
A,PC,BMI18P5-24,ED0-2,F,Y25-34,SI,2014,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,SI,2019,NA
A,PC,BMI18P5-24,ED0-2,F,Y25-34,SK,2014,52.4
A,PC,BMI18P5-24,ED0-2,F,Y25-34,SK,2019,54.5
A,PC,BMI18P5-24,ED0-2,F,Y25-34,TR,2014,50.2
A,PC,BMI18P5-24,ED0-2,F,Y25-34,TR,2019,46.9
A,PC,BMI18P5-24,ED0-2,F,Y25-34,UK,2014,44.3
A,PC,BMI18P5-24,ED0-2,F,Y25-64,AT,2014,45.7
A,PC,BMI18P5-24,ED0-2,F,Y25-64,BE,2014,41.9
A,PC,BMI18P5-24,ED0-2,F,Y25-64,BG,2014,42.5
A,PC,BMI18P5-24,ED0-2,F,Y25-64,CY,2014,44.2
A,PC,BMI18P5-24,ED0-2,F,Y25-64,CZ,2014,40.1
A,PC,BMI18P5-24,ED0-2,F,Y25-64,DE,2014,41.9
A,PC,BMI18P5-24,ED0-2,F,Y25-64,DK,2014,40.1
A,PC,BMI18P5-24,ED0-2,F,Y25-64,EE,2014,35.4
A,PC,BMI18P5-24,ED0-2,F,Y25-64,EL,2014,38.5
A,PC,BMI18P5-24,ED0-2,F,Y25-64,ES,2014,44.4
A,PC,BMI18P5-24,ED0-2,F,Y25-64,EU27_2020,2014,44.8
A,PC,BMI18P5-24,ED0-2,F,Y25-64,EU28,2014,43.8
A,PC,BMI18P5-24,ED0-2,F,Y25-64,FI,2014,38.7
A,PC,BMI18P5-24,ED0-2,F,Y25-64,FR,2014,43.2
A,PC,BMI18P5-24,ED0-2,F,Y25-64,HR,2014,34.7
A,PC,BMI18P5-24,ED0-2,F,Y25-64,HU,2014,37.5
A,PC,BMI18P5-24,ED0-2,F,Y25-64,IE,2014,37.7
